location_id,location_name,province,province_id,municipality,municipality_id,location_type,page,area
72907,Amblève - tronçon de Aywaille à Coo,Liège,22.0,Stoumont (entité),43862.0,Gebied,10,"1,85 km2"
72904,Amblève - tronçon de Comblain-au-Pont à Aywaille,Liège,22.0,Aywaille (entité),43842.0,Gebied,10,"55,86 ha"
72903,Amblève - tronçon de Coo à Warche,Liège,22.0,Stavelot (entité),43856.0,Gebied,10,"60,26 ha"
72909,Amblève - tronçon de Ligneuville à Amel,Liège,22.0,Amel / Amblève (entité),43886.0,Gebied,10,"1,08 km2"
72908,Amblève - tronçon de Warche à Ligneuville,Liège,22.0,Malmedy (entité),43841.0,Gebied,10,"31,08 ha"
42360,Ambly,Luxembourg,26.0,Nassogne (entité),43929.0,Deelgemeente,10,"11,6 km2"
42298,Ambresin,Liège,22.0,Wasseiges (entité),43788.0,Deelgemeente,10,"6,18 km2"
43116,Ambresin (Etang),Liège,22.0,Wasseiges (entité),43788.0,Gebied,10,"3,31 ha"
42223,Amel / Amblève,Liège,22.0,Amel / Amblève (entité),43886.0,Deelgemeente,10,"37,21 km2"
43886,Amel / Amblève (entité),Liège,22.0,Amel / Amblève (entité),43886.0,Gemeente,10,125 km2
42345,Amonines,Luxembourg,26.0,Erezée (entité),43907.0,Deelgemeente,10,"10,89 km2"
42093,Amougies,Hainaut,23.0,Mont-de-l'Enclus (entité),43971.0,Deelgemeente,10,"4,79 km2"
42099,Ampsin,Liège,22.0,Amay (entité),43815.0,Deelgemeente,10,"5,54 km2"
241264,Anc. Carrière des Six Maisons,Liège,22.0,Anthisnes (entité),43844.0,Gebied,10,"2,13 ha"
72784,Ancien canal - de Péronnes-lez-Antoing à Callenelle,Hainaut,23.0,Antoing (entité),43816.0,Gebied,10,"26,65 ha"
72806,Ancien canal - de Ronquières à Seneffe,Hainaut,23.0,Seneffe (entité),43812.0,Gebied,10,"92,03 ha"
72789,Ancien canal - Harchies-Bernissart,Hainaut,23.0,Bernissart (entité),43851.0,Gebied,10,"28,54 ha"
679596,Ancien Canal Bioblitz,Hainaut,23.0,Seneffe (entité),43812.0,Gebied,10,"92,69 ha"
691457,Ancien canal Comines Bioblitz,Hainaut,23.0,Comines-Warneton (entité),43713.0,Gebied,10,"26,15 ha"
72807,Ancien canal du centre - tronçon de Houdeng-Goegnies à Havré/Thieu,Hainaut,23.0,La Louvière (entité),43845.0,Gebied,10,"75,2 ha"
241697,Ancien charbonnage Vedette,Hainaut,23.0,Boussu (entité),43871.0,Gebied,10,"18,04 ha"
122306,ancien chemin de fer - Ellezelles,Hainaut,23.0,Ellezelles (entité),43718.0,Gebied,10,"12,42 ha"
122307,ancien chemin de fer - Flobecq,Hainaut,23.0,Flobecq (entité),43717.0,Gebied,11,"14,34 ha"
179634,Ancien circuit automobile de Nivelles (Nivelles),Brabant Wallon,25.0,Nivelles (entité),43795.0,Gebied,11,"21,66 ha"
179745,Ancien décanteur d'Oreye (Oreye),Liège,22.0,Oreye (entité),43732.0,Gebied,11,"5,37 ha"
179153,Ancien dépotoir de Biesme (Mettet),Namur,24.0,Mettet (entité),43895.0,Gebied,11,"15,65 ha"
241241,Ancien Fort de Loncin,Liège,22.0,Ans (entité),43743.0,Gebied,11,"2,74 ha"
179152,Ancien méandre de la Sennette (Ittre),Brabant Wallon,25.0,Ittre (entité),43772.0,Gebied,11,"8,19 ha"
671932,Ancien Moto-Cross - Bouillon,Luxembourg,26.0,Bouillon (entité),43954.0,Gebied,11,"7,26 ha"
241735,Ancien Moulin de Picheux-Bas,Liège,22.0,Stoumont (entité),43862.0,Gebied,11,"1,89 ha"
179783,Ancien terril du Bonnet (Saint-Nicolas),Liège,22.0,Saint-Nicolas (entité),43784.0,Gebied,11,"6,93 ha"
247126,Ancien triangle forestier du centre Verhaeren,Hainaut,23.0,Honnelles (entité),43893.0,Gebied,11,"1,15 ha"
179440,Ancienne aire de triage et bassins de décantation de Hornu (Boussu),Hainaut,23.0,Boussu (entité),43871.0,Gebied,11,"14,56 ha"
179458,Ancienne Briqueterie d'Arlon (Arlon),Luxembourg,26.0,Arlon (entité),43962.0,Gebied,11,"5,77 ha"
179956,Ancienne Briqueterie de Ghlin (Mons),Hainaut,23.0,Mons (entité),43852.0,Gebied,11,"17,18 ha"
179638,Ancienne carrière Carmeuse de Sclaigneaux (Andenne),Namur,24.0,Andenne (entité),43839.0,Gebied,11,"7,91 ha"
241294,Ancienne carrière d'Aublain,Namur,24.0,Couvin (entité),43932.0,Gebied,11,"2,79 ha"
241703,Ancienne carrière de Denée,Namur,24.0,Anhée (entité),43903.0,Gebied,11,"13,61 ha"
241628,Ancienne carrière de la forêt communale de Vencimont,Namur,24.0,Gedinne (entité),43942.0,Gebied,11,"1,16 ha"
179351,Ancienne Carrière de la Montagne Sainte-Croix (Dinant),Namur,24.0,Dinant (entité),43913.0,Gebied,11,"5,63 ha"
179410,Ancienne Carrière de la Vaucelle (Couvin),Namur,24.0,Couvin (entité),43932.0,Gebied,11,"16,82 ha"
179327,Ancienne Carrière de l'Eau Bleue (La Bruyère),Namur,24.0,La Bruyère (entité),43826.0,Gebied,11,"7,55 ha"
179326,Ancienne Carrière de l'Eau Bleue (La Bruyère),Namur,24.0,La Bruyère (entité),43826.0,Gebied,11,"6,81 ha"
672658,Ancienne carrière de Pontaury (Mettet),Namur,24.0,Mettet (entité),43895.0,Gebied,11,"4,01 ha"
179515,Ancienne Carrière de Vierset-Barse (Modave),Liège,22.0,Modave (entité),43843.0,Gebied,11,"7,78 ha"
179081,Ancienne Carrière des Awirs (Flémalle; Engis),Liège,22.0,Engis (entité),43813.0,Gebied,11,"11,19 ha"
241481,Ancienne carrière des Fermes,Luxembourg,26.0,Saint-Hubert (entité),43939.0,Gebied,11,"1,7 ha"
241293,Ancienne carrière des Haies Germaines,Hainaut,23.0,Charleroi (entité),43858.0,Gebied,12,"1,62 ha"
179545,Ancienne carrière des Vaux (Cerfontaine),Namur,24.0,Cerfontaine (entité),43924.0,Gebied,12,"16,26 ha"
107969,Ancienne Carrière des Vaux (réserve naturelle),Namur,24.0,Cerfontaine (entité),43924.0,Gebied,12,"17,76 ha"
241371,Ancienne carrière d'Evieux,Liège,22.0,Esneux (entité),43817.0,Gebied,12,"5,07 ha"
179546,Ancienne Carrière d'Herbois (Yvoir),Namur,24.0,Yvoir (entité),43901.0,Gebied,12,"10,77 ha"
241212,Ancienne carrière d'Ogne,Liège,22.0,Sprimont (entité),43830.0,Gebied,12,"10,13 ha"
241573,Ancienne carrière du Craya,Namur,24.0,Ciney (entité),43908.0,Gebied,12,"5,65 ha"
241668,Ancienne carrière du Kolvenderbach,Liège,22.0,Amel / Amblève (entité),43886.0,Gebied,12,1.694 m2
179429,Ancienne carrière du Lion (Couvin),Namur,24.0,Couvin (entité),43932.0,Gebied,12,"5,89 ha"
241640,Ancienne carrière du Revers de Grand Mont (Viroinval),Namur,24.0,Viroinval (entité),43937.0,Gebied,12,8.741 m2
84134,Ancienne carrière Dumont-Wautier / Carrière d'Ampsin (réserve naturelle),Liège,22.0,Amay (entité),43815.0,Gebied,12,"29,35 ha"
241372,Ancienne carrière Frêneu,Liège,22.0,Trois-Ponts (entité),43890.0,Gebied,12,4.702 m2
241411,Ancienne carrière Gauthier,Hainaut,23.0,Soignies (entité),43797.0,Gebied,12,"10,08 ha"
179829,Ancienne carrière Gralex (Esneux),Liège,22.0,Esneux (entité),43817.0,Gebied,12,"22,74 ha"
252088,Ancienne carrière Le Marcha,Luxembourg,26.0,Libin (entité),43943.0,Gebied,12,"1,79 ha"
241231,Ancienne Carrière Marmor,Hainaut,23.0,Gerpinnes (entité),43896.0,Gebied,12,"14,04 ha"
179407,Ancienne Carrière Michelet (Viroinval),Namur,24.0,Viroinval (entité),43937.0,Gebied,12,"9,17 ha"
241705,Ancienne carrière Nicolas,Namur,24.0,Floreffe (entité),43864.0,Gebied,12,"2,1 ha"
179396,Ancienne Carrière proche du Manoir Mertens (Andenne),Namur,24.0,Andenne (entité),43839.0,Gebied,12,"12,9 ha"
179226,Ancienne carrière Saint-Remy (Rochefort),Namur,24.0,Rochefort (entité),43923.0,Gebied,12,"5,88 ha"
179648,Ancienne Carrière Sainte-Anne (Dinant),Namur,24.0,Dinant (entité),43913.0,Gebied,12,"5,47 ha"
179657,Ancienne carrière Solvay (Charleroi; Gerpinnes),Hainaut,23.0,Charleroi (entité),43858.0,Gebied,12,"27,47 ha"
241444,Ancienne cure de Tongrinne,Namur,24.0,Sombreffe (entité),43828.0,Gebied,12,"1,16 ha"
241565,Ancienne école de Fontenelle,Namur,24.0,Walcourt (entité),43909.0,Gebied,12,"3,41 ha"
179709,Ancienne gare de Sterpenich (Arlon),Luxembourg,26.0,Arlon (entité),43962.0,Gebied,12,"10,9 ha"
612324,Ancienne ligne 123 SNCB,Hainaut,23.0,Enghien (entité),43754.0,Gebied,13,"27,65 ha"
241203,Ancienne sablière de la Tête du Bois,Hainaut,23.0,Ecaussinnes (entité),43814.0,Gebied,13,"2,14 ha"
179635,Ancienne sablière des Huit Bonniers (Gembloux),Namur,24.0,Gembloux (entité),43807.0,Gebied,13,"21,13 ha"
241269,Ancienne Sablière Jean Marcaux,Namur,24.0,Houyet (entité),43919.0,Gebied,13,"2,93 ha"
180112,Ancienne scierie de Rienne (Gedinne),Namur,24.0,Gedinne (entité),43942.0,Gebied,13,"47,57 ha"
179658,Anciennes Argilières du Grand Bois (Braine-le-Comte),Hainaut,23.0,Braine-le-Comte (entité),43775.0,Gebied,13,"79,02 ha"
241634,Anciennes carrières d'Anlier (Habay),Luxembourg,26.0,Habay (entité),43959.0,Gebied,13,"5,96 ha"
241670,Anciennes carrières d'Attre,Hainaut,23.0,Brugelette (entité),43794.0,Gebied,13,"7,02 ha"
179600,Anciennes carrières de la Grande Mer (Tournai),Hainaut,23.0,Tournai (entité),43768.0,Gebied,13,"24,41 ha"
179820,Anciennes carrières de Tour en Bêche (Engis),Liège,22.0,Engis (entité),43813.0,Gebied,13,"31,01 ha"
179162,Anciennes carrières de Vance et de Sampont (Etalle; Arlon) accès interdit,Luxembourg,26.0,Arlon (entité),43962.0,Gebied,13,"8,14 ha"
179468,Anciennes carrières du Haut Mont et du Petit Mont (Doische; Philippeville),Namur,24.0,Doische (entité),43928.0,Gebied,13,"23,49 ha"
179659,Anciennes Carrières du Mouplon et des Sarts (Lessines),Hainaut,23.0,Lessines (entité),43730.0,Gebied,13,"11,9 ha"
179414,Anciennes petites carrières de la pelouse d'Eclaye (Beauraing),Namur,24.0,Beauraing (entité),43930.0,Gebied,13,"5,78 ha"
43611,Andenne,Namur,24.0,Andenne (entité),43839.0,Deelgemeente,13,"15,49 km2"
43839,Andenne (entité),Namur,24.0,Andenne (entité),43839.0,Gemeente,13,"86,17 km2"
23157,Anderlecht,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gemeente,13,"17,88 km2"
672035,Anderlecht - Bassin de Batelage,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,13,"21,33 ha"
251579,Anderlecht - Begraafplaats van Anderlecht/cimetiére d'Anderlecht,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,13,"25,23 ha"
27813,Anderlecht - Centrum (Dg),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Deelgemeente,13,"7,81 km2"
251577,Anderlecht - Ceria,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,13,"33,56 ha"
356970,Anderlecht - Cimetière du Vogelzang,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,13,"17,31 ha"
72810,Anderlecht - Etangs de Neerpede,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,13,"12,53 ha"
724787,Anderlecht - Friche des Goujons,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,13,"4,42 ha"
27814,Anderlecht - Kanaal - Spoor Oost (Dg),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Deelgemeente,13,"3,69 km2"
251587,Anderlecht - Lemaire Park/Parc Lemaire,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"5,39 ha"
32594,Anderlecht - Marais de la Laiterie,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,9.137 m2
251580,Anderlecht - Meylemeersch,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"18,48 ha"
32593,Anderlecht - Neerpede,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"1,4 km2"
676575,Anderlecht - Neerpede - Butte Ring 0,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"5,0 ha"
251583,Anderlecht - Neerpede - Golf,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"43,23 ha"
251584,Anderlecht - Neerpede - Hoeve,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"83,97 ha"
608808,Anderlecht - Neerpede - Hoeve - Koeivijverdal,Vlaams-Brabant,20.0,—,,Gebied,14,"1,12 ha"
251582,Anderlecht - Neerpede - Meerveld,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"67,69 ha"
251585,Anderlecht - Neerpede - Notelaar,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"28,88 ha"
251586,Anderlecht - Neerpede - Veeweyde,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"42,78 ha"
72757,Anderlecht - Parc Astrid,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"16,45 ha"
72809,Anderlecht - Parc des étangs,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"13,61 ha"
72827,Anderlecht - Parc Scherdemael,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"14,65 ha"
258185,Anderlecht - Réserve naturelle de la roselière de Neerpede,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,6.744 m2
27815,Anderlecht - Ring West (Dg),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Deelgemeente,14,"6,56 km2"
72819,Anderlecht - Roselière Neerpede,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,8.677 m2
72820,Anderlecht - Vallée du Neerpedebeek,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"9,49 ha"
251581,Anderlecht - Vogelzangbeek Erasme ULB,Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"7,81 ha"
32592,Anderlecht - Vogelzangbeek (réserve naturelle),Bruxelles / Brussel,19.0,Anderlecht,23157.0,project-Gebied,14,"20,08 ha"
672055,Anderlecht (Bassin d'orage ring),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"1,04 ha"
672053,Anderlecht (Chant d'Oiseaux),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"2,84 ha"
672052,Anderlecht (Erasme bassin d'orage),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,9.731 m2
672054,Anderlecht (Rue des Betteraves),Bruxelles / Brussel,19.0,Anderlecht,23157.0,Gebied,14,"1,65 ha"
672013,Anderlecht (Senne sud),Bruxelles / Brussel,19.0,Anderlecht,23157.0,project-Gebied,14,"9,97 ha"
43494,Anderlues,Hainaut,23.0,Anderlues (entité),43880.0,Deelgemeente,15,"17,23 km2"
43880,Anderlues (entité),Hainaut,23.0,Anderlues (entité),43880.0,Gemeente,15,"17,21 km2"
23623,Andrimont,Liège,22.0,Dison (entité),43790.0,Deelgemeente,15,"9,52 km2"
23505,Angleur,Liège,22.0,Liège (entité),43767.0,Deelgemeente,15,"14,94 km2"
41947,Angre,Hainaut,23.0,Honnelles (entité),43893.0,Deelgemeente,15,"6,05 km2"
41946,Angreau,Hainaut,23.0,Honnelles (entité),43893.0,Deelgemeente,15,"3,94 km2"
43640,Anhée,Namur,24.0,Anhée (entité),43903.0,Deelgemeente,15,"5,96 km2"
43903,Anhée (entité),Namur,24.0,Anhée (entité),43903.0,Gemeente,15,"66,03 km2"
23808,Anlier,Luxembourg,26.0,Habay (entité),43959.0,Deelgemeente,15,"6,03 km2"
42394,Anloy,Luxembourg,26.0,Libin (entité),43943.0,Deelgemeente,15,"17,21 km2"
42453,Annevoie-Rouillon,Namur,24.0,Anhée (entité),43903.0,Deelgemeente,15,"7,06 km2"
43523,Ans,Liège,22.0,Ans (entité),43743.0,Deelgemeente,15,"6,28 km2"
43743,Ans (entité),Liège,22.0,Ans (entité),43743.0,Gemeente,15,"23,28 km2"
42801,Anseremme,Namur,24.0,Dinant (entité),43913.0,Deelgemeente,15,"7,72 km2"
42095,Anseroeul,Hainaut,23.0,Mont-de-l'Enclus (entité),43971.0,Deelgemeente,15,"12,97 km2"
604372,Anseroeul - centre village - Le Tuquet,Hainaut,23.0,Mont-de-l'Enclus (entité),43971.0,Gebied,15,"1,34 km2"
604383,Anseroeul - La Justice - Le Maillet,Hainaut,23.0,Mont-de-l'Enclus (entité),43971.0,Gebied,15,"1,11 km2"
30711,Ansevelde,Oost-Vlaanderen,16.0,Zele,24135.0,Gebied,15,"5,51 km2"
42499,Anthée,Namur,24.0,Onhaye (entité),43912.0,Deelgemeente,15,"10,13 km2"
42141,Antheit,Liège,22.0,Wanze (entité),43818.0,Deelgemeente,15,"7,3 km2"
43521,Anthisnes,Liège,22.0,Anthisnes (entité),43844.0,Deelgemeente,15,"14,98 km2"
43844,Anthisnes (entité),Liège,22.0,Anthisnes (entité),43844.0,Gemeente,15,"37,29 km2"
191336,Antitankgracht Antwerpen-Noord,Antwerpen,17.0,Kapellen,23368.0,Gebied,15,"1,17 km2"
43503,Antoing,Hainaut,23.0,Antoing (entité),43816.0,Deelgemeente,15,"4,68 km2"
42862,Antoing (Carrière Crèvecoeur),Hainaut,23.0,Antoing (entité),43816.0,Gebied,15,"14,69 ha"
43816,Antoing (entité),Hainaut,23.0,Antoing (entité),43816.0,Gemeente,16,"31,34 km2"
91762,Antwerpen,Antwerpen,17.0,Antwerpen,91762.0,Gemeente,16,203 km2
29298,Antwerpen - Amerikadok,Antwerpen,17.0,Antwerpen 3 (Dg),23278.0,Gebied,16,"28,43 ha"
142799,Antwerpen - Bocht van Oosterweel (stadsschorren en slikken),Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"8,9 ha"
680116,Antwerpen - Boskruit Voedselbos,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"2,72 ha"
29222,Antwerpen - Complex Delwaidedok,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"5,53 km2"
29419,Antwerpen - Craeybeckxplein,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"10,1 ha"
24218,Antwerpen - De Schelde,Antwerpen,17.0,Antwerpen - De Schelde,24218.0,Gebied,16,"15,8 km2"
29218,Antwerpen - Degussa,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"1,26 km2"
687953,Antwerpen - Droogdokken,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"10,72 ha"
29292,Antwerpen - Eilandje,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"1,7 km2"
29254,Antwerpen - Esso,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"1,52 km2"
191300,Antwerpen - Fort Sint Filips,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"16,35 ha"
142748,Antwerpen - Gedempte Bonapartesluis,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,2.990 m2
84332,Antwerpen - Hof van Leysen (Groendomein provincie Antwerpen - regio Antw.),Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"7,24 ha"
29221,Antwerpen - Hooge Maey,Antwerpen,17.0,Antwerpen 3 (Dg),23278.0,Gebied,16,"1,65 km2"
29420,Antwerpen - Jeugdherberg-Bouwcentrum,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"13,8 ha"
29264,Antwerpen - Kanaaldok B1,Antwerpen,17.0,Antwerpen 3 (Dg),23278.0,Gebied,16,"1,49 km2"
29220,Antwerpen - Kanaaldok B2,Antwerpen,17.0,Antwerpen 3 (Dg),23278.0,Gebied,16,"2,0 km2"
29202,Antwerpen - Kanaaldok B3,Antwerpen,17.0,Antwerpen 4 (Dg),23279.0,Gebied,16,"98,67 ha"
29413,Antwerpen - Kasteel Den Brandt,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"21,23 ha"
29417,Antwerpen - Kielpark,Antwerpen,17.0,Antwerpen 2 (Dg),23277.0,Gebied,16,"12,48 ha"
193296,Antwerpen - Landschap Glacis van Ertbrugge,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"1,88 km2"
193299,Antwerpen - Landschap Groene bedding,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"4,4 km2"
193292,Antwerpen - Landschap Kasteelparken,Antwerpen,17.0,Antwerpen,91762.0,Gebied,16,"1,65 km2"
193297,Antwerpen - Landschap Laagland,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"3,18 km2"
193295,Antwerpen - Landschap Opstalvallei,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"4,76 km2"
193300,Antwerpen - Landschap Polders van Stabroek,Antwerpen,17.0,Stabroek,23367.0,Gebied,17,"20,44 km2"
193302,Antwerpen - Landschap Scheldeland,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"47,08 km2"
193440,Antwerpen - Landschap Scheldepolders,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"8,65 km2"
193294,Antwerpen - Landschap Schijnvallei,Antwerpen,17.0,Wommelgem,23287.0,Gebied,17,"5,45 km2"
193291,Antwerpen - Landschap Struisbeekvallei,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"8,5 km2"
599114,Antwerpen - Landschap Struisbeekvallei - Grote Struisbeek tussen A12 en E19,Antwerpen,17.0,Kontich,23336.0,Gebied,17,"1,4 km2"
241792,Antwerpen - Landschap Struisbeekvallei - Kleine Struisbeek Drie Eiken,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"8,96 ha"
247119,Antwerpen - Landschap Struisbeekvallei- Kleine Struisbeekvallei,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"11,67 ha"
193298,Antwerpen - Landschap Wetlands,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"4,16 km2"
193293,Antwerpen - Landschap Zandvlakte Linkeroever,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"3,53 km2"
193069,Antwerpen - Landschap Zuidelijke kamers,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"6,08 km2"
191758,Antwerpen - Lillo - Albertdok - Parking Lillo Fort,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,1.049 m2
29226,Antwerpen - Lillo - Fort,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"18,33 ha"
24344,Antwerpen - Lillo - Galgenschoor,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"2,45 km2"
29263,Antwerpen - Lillo - Potpolder,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"23,97 ha"
29274,Antwerpen - Luchtbal,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"1,05 km2"
142749,Antwerpen - Margueriedok (Schuildok),Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,2.917 m2
192038,Antwerpen - Mastvest,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"34,27 ha"
28307,Antwerpen - Middelheimpark,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"14,41 ha"
29217,Antwerpen - Monsanto,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"1,8 km2"
29216,Antwerpen - Nafta,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"41,53 ha"
724318,Antwerpen - Nieuw Zuid - Konijnenwei,Antwerpen,17.0,—,,Deelgemeente,17,"13,85 ha"
29295,Antwerpen - Noordkasteel,Antwerpen,17.0,Antwerpen,91762.0,Gebied,17,"56,18 ha"
29290,Antwerpen - Oosterweel,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,27 km2"
29291,Antwerpen - Oosterweel - Kerk van Oosterweel,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"3,45 ha"
29266,Antwerpen - Opel Belgium,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,47 km2"
251975,Antwerpen - Park Spoor Noord,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"26,93 ha"
191316,Antwerpen - Schans Jeugdherberg,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"9,13 ha"
28639,Antwerpen - Schelde - Boerenschans-Het Steen,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,16 km2"
29296,Antwerpen - Schelde - Fort Filip-Boerenschans,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,69 km2"
29265,Antwerpen - Schelde - Fort Filip-Van Cauwelaertsluizen,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,18 km2"
29225,Antwerpen - Schelde - Lillo Fort-Conta,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"2,35 km2"
28229,Antwerpen - Schelde - Lillo Fort-Van Cauwerlaertsluizen,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"2,62 km2"
29297,Antwerpen - Schelde - thv Antwerpen centrum,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"55,61 ha"
29223,Antwerpen - Schelde - tot Nederlandse grens,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"3,34 km2"
29422,Antwerpen - Schoonselhof,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"86,81 ha"
28353,Antwerpen - Sint-Annabos (SA),Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,11 km2"
29215,Antwerpen - Solvay,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"1,41 km2"
724280,Antwerpen - Sorghvliedt (Stad Antwerpen),Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"21,24 ha"
192329,Antwerpen - Spoor Oost,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"12,79 ha"
27160,Antwerpen - Statiekwartier (Dg),Antwerpen,17.0,Antwerpen,91762.0,Deelgemeente,18,"2,13 km2"
29253,Antwerpen - Total Fina,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"3,2 km2"
109653,Antwerpen - UA - Campus Drie Eiken,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"30,64 ha"
25190,Antwerpen - UA - Campus Middelheim,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"28,75 ha"
91768,Antwerpen - Universiteit Antwerpen - Biotuin,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,7.243 m2
29414,Antwerpen - Vogelenzang,Antwerpen,17.0,Antwerpen 1 (Dg),23276.0,Gebied,18,"61,4 ha"
27166,Antwerpen - Waalse Kaai (Dg),Antwerpen,17.0,Antwerpen,91762.0,Deelgemeente,18,"2,76 km2"
613990,Antwerpen - Willemdok,Antwerpen,17.0,Antwerpen,91762.0,Gebied,18,"9,01 ha"
29415,Antwerpen - Wilrijkse plein,Antwerpen,17.0,Antwerpen 1 (Dg),23276.0,Gebied,19,"21,44 ha"
29281,Antwerpen - Zanddepot A12,Antwerpen,17.0,Antwerpen,91762.0,Gebied,19,"1,04 km2"
189209,Antwerpen - Zoo,Antwerpen,17.0,Antwerpen,91762.0,Gebied,19,"10,75 ha"
23276,Antwerpen 1 (Dg),Antwerpen,17.0,Antwerpen,91762.0,Deelgemeente,19,"7,97 km2"
23277,Antwerpen 2 (Dg),Antwerpen,17.0,Antwerpen,91762.0,Deelgemeente,19,"4,72 km2"
